BENCH: resnet50
TOP: 1
Layer, Droplet time(s), Droplet std(s), Droplet trials, Droplet Tuning(min), Meta-{top} time(s), Meta-{top} std(s), trials-{top}, Meta 10k time(s), Meta 10k std(s), trials-10k, speedup-{top}, speedup-10k
72, 0.00036992, 0.00000119, 98, 0.51, 0.00039521, 0.00000014, 21, 0.00039521, 0.00000014, 21, 1.07, 1.07
73, 0.00029010, 0.00000498, 74, 0.29, 0.00029676, 0.00000047, 3, 0.00029676, 0.00000047, 3, 1.02, 1.02
74, 0.00049694, 0.00000305, 100, 0.50, 0.00052052, 0.00000039, 423, 0.00052052, 0.00000039, 423, 1.05, 1.05
75, 0.00153536, 0.00003324, 71, 0.40, 0.00154967, 0.00000079, 152, 0.00154967, 0.00000079, 152, 1.01, 1.01
76, 0.00143522, 0.00003045, 100, 0.62, 0.00148278, 0.00000187, 154, 0.00148278, 0.00000187, 154, 1.03, 1.03
77, 0.00106945, 0.00000080, 40, 0.12, 0.00106945, 0.00000080, 69, 0.00106945, 0.00000080, 69, 1.00, 1.00
78, 0.00093276, 0.00001556, 81, 0.24, 0.00096170, 0.00000115, 114, 0.00096170, 0.00000115, 114, 1.03, 1.03
79, 0.00066609, 0.00000221, 99, 0.52, 0.00069504, 0.00000029, 85, 0.00069504, 0.00000029, 85, 1.04, 1.04
80, 0.00057400, 0.00001068, 70, 0.40, 0.00058564, 0.00000024, 56, 0.00058564, 0.00000024, 56, 1.02, 1.02
81, 0.00192008, 0.00003188, 71, 0.55, 0.00195996, 0.00000026, 836, 0.00195996, 0.00000026, 836, 1.02, 1.02
82, 0.00000674, 0.00000002, 10, 0.02, 0.00000674, 0.00000002, 1, 0.00000674, 0.00000002, 1, 1.00, 1.00
83, 0.00133429, 0.00002782, 99, 0.53, 0.00136477, 0.00000032, 136, 0.00136477, 0.00000032, 136, 1.02, 1.02
84, 0.00002030, 0.00000004, 16, 0.04, 0.00002030, 0.00000004, 5, 0.00002030, 0.00000004, 5, 1.00, 1.00
85, 0.00165827, 0.00000089, 37, 0.11, 0.00165827, 0.00000089, 136, 0.00165827, 0.00000089, 136, 1.00, 1.00
86, 0.00005038, 0.00000232, 14, 0.05, 0.00016781, 0.00000031, 1, 0.00016781, 0.00000031, 1, 3.33, 3.33
87, 0.00000808, 0.00000001, 33, 0.05, 0.00000808, 0.00000001, 45, 0.00000808, 0.00000001, 45, 1.00, 1.00
88, 0.00191868, 0.00004018, 69, 0.20, 0.00193543, 0.00000334, 132, 0.00193543, 0.00000334, 132, 1.01, 1.01
89, 0.00002496, 0.00000023, 14, 0.04, 0.00008427, 0.00000009, 1, 0.00008427, 0.00000009, 1, 3.38, 3.38
90, 0.00000523, 0.00000000, 16, 0.04, 0.00000523, 0.00000000, 41, 0.00000523, 0.00000000, 41, 1.00, 1.00
91, 0.00357460, 0.00001596, 79, 0.35, 0.00358624, 0.00000160, 260, 0.00358624, 0.00000160, 260, 1.00, 1.00
92, 0.00001639, 0.00000027, 14, 0.04, 0.00005655, 0.00000106, 1, 0.00005655, 0.00000106, 1, 3.45, 3.45
93, 0.00000470, 0.00000000, 38, 0.07, 0.00000470, 0.00000000, 51, 0.00000470, 0.00000000, 51, 1.00, 1.00
94, 0.00000397, 0.00000001, 16, 0.03, 0.00000397, 0.00000001, 24, 0.00000397, 0.00000001, 24, 1.00, 1.00
95, 0.00000039, 0.00000003, 14, 0.04, 0.00000666, 0.00000002, 1, 0.00000666, 0.00000002, 1, 17.12, 17.12
96, 0.00002233, 0.00000001, 1, 0.06, 0.00002233, 0.00000001, 26, 0.00002233, 0.00000001, 26, 1.00, 1.00
97, 0.00000729, 0.00000003, 36, 0.05, 0.00000729, 0.00000003, 59, 0.00000729, 0.00000003, 59, 1.00, 1.00
BENCH: densenet169
TOP: 1
Layer, Droplet time(s), Droplet std(s), Droplet trials, Droplet Tuning(min), Meta-{top} time(s), Meta-{top} std(s), trials-{top}, Meta 10k time(s), Meta 10k std(s), trials-10k, speedup-{top}, speedup-10k
0, 0.00069061, 0.00000342, 77, 0.16, 0.00104715, 0.00000584, 1, 0.00013068, 0.00000016, 61, 1.52, 0.19
1, 0.00012202, 0.00000009, 100, 0.18, 0.00026408, 0.00000004, 1, 0.00012462, 0.00000007, 5, 2.16, 1.02
2, 0.00067101, 0.00001649, 100, 0.34, 0.00384970, 0.00006155, 1, 0.00009699, 0.00000026, 40, 5.74, 0.14
3, 0.00052595, 0.00000262, 72, 0.15, 0.00054120, 0.00000375, 1, 0.00010022, 0.00000006, 56, 1.03, 0.19
4, 0.00018793, 0.00000088, 100, 0.22, 0.00056839, 0.00000165, 1, 0.00010817, 0.00000022, 54, 3.02, 0.58
5, 0.00008534, 0.00000036, 90, 0.55, 0.00061868, 0.00000133, 1, 0.00013381, 0.00000001, 43, 7.25, 1.57
6, 0.00009793, 0.00000172, 100, 0.41, 0.00040721, 0.00000022, 1, 0.00010977, 0.00000010, 25, 4.16, 1.12
7, 0.00010379, 0.00000121, 100, 0.38, 0.00033443, 0.00000065, 1, 0.00009305, 0.00000014, 36, 3.22, 0.90
8, 0.00009620, 0.00000138, 100, 0.29, 0.00282453, 0.00000924, 1, 0.00008266, 0.00000002, 20, 29.36, 0.86
9, 0.00011038, 0.00000046, 96, 0.52, 0.00015417, 0.00000043, 1, 0.00009862, 0.00000009, 56, 1.40, 0.89
10, 0.00069247, 0.00000632, 99, 0.44, 0.00114948, 0.00000620, 1, 0.00009113, 0.00000007, 11, 1.66, 0.13
11, 0.00093192, 0.00000350, 81, 0.19, 0.00295789, 0.00001193, 1, 0.00008539, 0.00000005, 36, 3.17, 0.09
12, 0.00062460, 0.00000416, 73, 0.17, 0.00124361, 0.00000556, 1, 0.00008181, 0.00000026, 15, 1.99, 0.13
13, 0.00054870, 0.00000504, 96, 0.54, 0.00061462, 0.00000195, 1, 0.00008404, 0.00000007, 32, 1.12, 0.15
14, 0.00030105, 0.00000413, 69, 0.12, 0.00032146, 0.00000009, 1, 0.00007963, 0.00000005, 47, 1.07, 0.26
15, 0.00008959, 0.00000040, 94, 0.53, 0.00028381, 0.00000035, 1, 0.00008526, 0.00000003, 16, 3.17, 0.95
16, 0.00007566, 0.00000219, 100, 0.22, 0.00016091, 0.00000024, 1, 0.00008032, 0.00000018, 46, 2.13, 1.06
17, 0.00007705, 0.00000110, 100, 0.18, 0.00019101, 0.00000017, 1, 0.00007278, 0.00000019, 61, 2.48, 0.94
18, 0.00024706, 0.00000014, 36, 0.07, 0.00024706, 0.00000014, 1, 0.00007764, 0.00000005, 56, 1.00, 0.31
19, 0.00015877, 0.00000139, 100, 0.28, 0.00017201, 0.00000009, 1, 0.00007543, 0.00000023, 10, 1.08, 0.48
20, 0.00014606, 0.00000030, 68, 0.38, 0.00014907, 0.00000024, 1, 0.00006371, 0.00000011, 4, 1.02, 0.44
21, 0.00005673, 0.00000024, 99, 0.43, 0.00038384, 0.00000021, 1, 0.00007585, 0.00000010, 63, 6.77, 1.34
22, 0.00004581, 0.00000063, 100, 0.21, 0.00012912, 0.00000010, 1, 0.00005988, 0.00000018, 15, 2.82, 1.31
23, 0.00006950, 0.00000023, 99, 0.36, 0.00017973, 0.00000077, 1, 0.00005804, 0.00000020, 32, 2.59, 0.84
24, 0.00005711, 0.00000072, 100, 0.25, 0.00014295, 0.00000047, 1, 0.00006249, 0.00000010, 54, 2.50, 1.09
25, 0.00008263, 0.00000032, 100, 0.18, 0.00013957, 0.00000057, 1, 0.00005270, 0.00000009, 61, 1.69, 0.64
26, 0.00010098, 0.00000068, 100, 0.28, 0.00017064, 0.00000019, 1, 0.00005175, 0.00000003, 43, 1.69, 0.51
27, 0.00019431, 0.00000153, 100, 0.18, 0.00022062, 0.00000343, 1, 0.00004575, 0.00000015, 25, 1.14, 0.24
28, 0.00025919, 0.00000120, 40, 0.09, 0.00025919, 0.00000120, 1, 0.00004617, 0.00000006, 36, 1.00, 0.18
29, 0.00005482, 0.00000051, 99, 0.24, 0.00109938, 0.00000278, 1, 0.00005493, 0.00000363, 42, 20.05, 1.00
30, 0.00036179, 0.00000117, 100, 0.24, 0.00044493, 0.00000231, 1, 0.00005201, 0.00000058, 4, 1.23, 0.14
31, 0.00017863, 0.00000747, 99, 0.42, 0.00029150, 0.00000183, 1, 0.00004878, 0.00000011, 17, 1.63, 0.27
32, 0.00006385, 0.00000218, 83, 0.34, 0.00012402, 0.00000050, 1, 0.00001968, 0.00000003, 71, 1.94, 0.31
33, 0.00134654, 0.00001610, 100, 0.36, 0.01504283, 0.00016946, 1, 0.00028923, 0.00000010, 109, 11.17, 0.21
34, 0.00160575, 0.00000294, 36, 0.10, 0.00160575, 0.00000294, 1, 0.00025849, 0.00000120, 69, 1.00, 0.16
35, 0.00071266, 0.00001505, 100, 0.21, 0.00135854, 0.00000252, 1, 0.00024450, 0.00000029, 75, 1.91, 0.34
36, 0.00029199, 0.00000272, 100, 0.34, 0.00063526, 0.00000163, 1, 0.00028399, 0.00000003, 63, 2.18, 0.97
37, 0.00123959, 0.00000875, 93, 0.59, 0.00138193, 0.00000748, 1, 0.00026142, 0.00000010, 60, 1.11, 0.21
38, 0.00032852, 0.00000210, 93, 0.58, 0.00151674, 0.00000467, 1, 0.00021386, 0.00000017, 72, 4.62, 0.65
39, 0.00292964, 0.00003943, 100, 0.29, 0.00678214, 0.00001230, 1, 0.00027902, 0.00000020, 47, 2.32, 0.10
40, 0.00202929, 0.00012392, 68, 0.18, 0.00531205, 0.00000081, 1, 0.00029976, 0.00000072, 51, 2.62, 0.15
41, 0.00397028, 0.00000570, 75, 0.40, 0.03648057, 0.00109647, 1, 0.00030101, 0.00000073, 64, 9.19, 0.08
42, 0.00038053, 0.00000609, 100, 0.33, 0.00117464, 0.00000190, 1, 0.00022957, 0.00000029, 42, 3.09, 0.60
43, 0.00024420, 0.00000291, 77, 0.30, 0.00099048, 0.00000128, 1, 0.00024651, 0.00000031, 40, 4.06, 1.01
44, 0.00027601, 0.00000070, 99, 0.23, 0.00090526, 0.00000074, 1, 0.00025514, 0.00000520, 5, 3.28, 0.92
45, 0.00055669, 0.00000443, 100, 0.22, 0.00113966, 0.00000234, 1, 0.00021487, 0.00000006, 26, 2.05, 0.39
46, 0.00092468, 0.00000463, 100, 0.47, 0.00122982, 0.00000694, 1, 0.00024017, 0.00000017, 2, 1.33, 0.26
47, 0.00055474, 0.00000172, 100, 0.23, 0.00406380, 0.00001075, 1, 0.00023929, 0.00000003, 54, 7.33, 0.43
48, 0.00023430, 0.00000182, 100, 0.20, 0.00084561, 0.00000191, 1, 0.00022418, 0.00000034, 62, 3.61, 0.96
49, 0.00052210, 0.00000389, 74, 0.17, 0.00120105, 0.00000201, 1, 0.00020908, 0.00000055, 23, 2.30, 0.40
50, 0.00021151, 0.00000248, 67, 0.86, 0.00087470, 0.00000137, 1, 0.00020694, 0.00000694, 40, 4.14, 0.98
51, 0.00044754, 0.00000428, 100, 0.21, 0.00089514, 0.00000252, 1, 0.00019849, 0.00000024, 32, 2.00, 0.44
52, 0.00025245, 0.00000081, 81, 0.32, 0.00060902, 0.00000128, 1, 0.00018544, 0.00000066, 42, 2.41, 0.73
53, 0.00038975, 0.00000150, 99, 0.25, 0.00070808, 0.00000111, 1, 0.00016763, 0.00000015, 20, 1.82, 0.43
54, 0.00053854, 0.00000219, 100, 0.21, 0.00072390, 0.00000048, 1, 0.00014423, 0.00000017, 57, 1.34, 0.27
55, 0.00043793, 0.00000807, 100, 0.22, 0.00085023, 0.00000141, 1, 0.00013730, 0.00000028, 60, 1.94, 0.31
56, 0.00014612, 0.00000087, 99, 0.24, 0.00059709, 0.00000066, 1, 0.00016134, 0.00000036, 46, 4.09, 1.10
TOP: 10
Layer, Droplet time(s), Droplet std(s), Droplet trials, Droplet Tuning(min), Meta-{top} time(s), Meta-{top} std(s), trials-{top}, Meta 10k time(s), Meta 10k std(s), trials-10k, speedup-{top}, speedup-10k
0, 0.00016600, 0.00000155, 73, 0.14, 0.00017863, 0.00000011, 2, 0.00013068, 0.00000016, 61, 1.08, 0.79
1, 0.00011474, 0.00000250, 100, 0.25, 0.00012462, 0.00000007, 5, 0.00012462, 0.00000007, 5, 1.09, 1.09
2, 0.00007880, 0.00000054, 100, 0.19, 0.00018802, 0.00000034, 8, 0.00009699, 0.00000026, 40, 2.39, 1.23
3, 0.00013253, 0.00000066, 70, 0.38, 0.00013302, 0.00000023, 9, 0.00010022, 0.00000006, 56, 1.00, 0.76
4, 0.00011612, 0.00000100, 98, 0.52, 0.00013339, 0.00000017, 9, 0.00010817, 0.00000022, 54, 1.15, 0.93
5, 0.00009103, 0.00000025, 77, 0.13, 0.00018514, 0.00000011, 6, 0.00013381, 0.00000001, 43, 2.03, 1.47
6, 0.00015178, 0.00000139, 82, 0.27, 0.00016249, 0.00000016, 8, 0.00010977, 0.00000010, 25, 1.07, 0.72
7, 0.00009024, 0.00000117, 100, 0.18, 0.00018738, 0.00000056, 9, 0.00009305, 0.00000014, 36, 2.08, 1.03
8, 0.00011760, 0.00000063, 100, 0.20, 0.00020755, 0.00000039, 6, 0.00008266, 0.00000002, 20, 1.76, 0.70
9, 0.00008403, 0.00000026, 100, 0.18, 0.00010020, 0.00000011, 5, 0.00009862, 0.00000009, 56, 1.19, 1.17
10, 0.00008784, 0.00000055, 100, 0.23, 0.00016923, 0.00000018, 10, 0.00009113, 0.00000007, 11, 1.93, 1.04
11, 0.00010141, 0.00000011, 92, 0.55, 0.00034912, 0.00000050, 9, 0.00008539, 0.00000005, 36, 3.44, 0.84
12, 0.00008001, 0.00000021, 82, 0.24, 0.00008824, 0.00000015, 9, 0.00008181, 0.00000026, 15, 1.10, 1.02
13, 0.00009407, 0.00000020, 100, 0.20, 0.00018702, 0.00000113, 4, 0.00008404, 0.00000007, 32, 1.99, 0.89
14, 0.00008989, 0.00000055, 100, 0.21, 0.00017772, 0.00000029, 6, 0.00007963, 0.00000005, 47, 1.98, 0.89
15, 0.00007843, 0.00000025, 72, 0.20, 0.00010442, 0.00000020, 5, 0.00008526, 0.00000003, 16, 1.33, 1.09
16, 0.00007258, 0.00000050, 100, 0.21, 0.00016091, 0.00000024, 1, 0.00008032, 0.00000018, 46, 2.22, 1.11
17, 0.00006680, 0.00000008, 99, 0.24, 0.00007337, 0.00000014, 2, 0.00007278, 0.00000019, 61, 1.10, 1.09
18, 0.00008328, 0.00000032, 74, 0.21, 0.00008428, 0.00000028, 7, 0.00007764, 0.00000005, 56, 1.01, 0.93
19, 0.00007492, 0.00000134, 77, 0.17, 0.00007543, 0.00000023, 10, 0.00007543, 0.00000023, 10, 1.01, 1.01
20, 0.00005925, 0.00000070, 72, 0.18, 0.00006371, 0.00000011, 4, 0.00006371, 0.00000011, 4, 1.08, 1.08
21, 0.00021441, 0.00000148, 77, 0.13, 0.00022661, 0.00000017, 7, 0.00007585, 0.00000010, 63, 1.06, 0.35
22, 0.00004607, 0.00000018, 94, 0.34, 0.00012912, 0.00000010, 1, 0.00005988, 0.00000018, 15, 2.80, 1.30
23, 0.00005767, 0.00000040, 72, 0.13, 0.00006527, 0.00000009, 7, 0.00005804, 0.00000020, 32, 1.13, 1.01
24, 0.00006912, 0.00000027, 72, 0.11, 0.00007366, 0.00000013, 2, 0.00006249, 0.00000010, 54, 1.07, 0.90
25, 0.00006626, 0.00000043, 72, 0.14, 0.00007010, 0.00000014, 8, 0.00005270, 0.00000009, 61, 1.06, 0.80
26, 0.00006063, 0.00000209, 100, 0.22, 0.00006930, 0.00000006, 10, 0.00005175, 0.00000003, 43, 1.14, 0.85
27, 0.00007036, 0.00000030, 87, 0.14, 0.00007192, 0.00000047, 4, 0.00004575, 0.00000015, 25, 1.02, 0.65
28, 0.00008115, 0.00000084, 96, 0.34, 0.00012102, 0.00000031, 6, 0.00004617, 0.00000006, 36, 1.49, 0.57
29, 0.00005675, 0.00000098, 95, 0.36, 0.00008744, 0.00000010, 5, 0.00005493, 0.00000363, 42, 1.54, 0.97
30, 0.00004364, 0.00000042, 100, 0.17, 0.00005201, 0.00000058, 4, 0.00005201, 0.00000058, 4, 1.19, 1.19
31, 0.00004547, 0.00000025, 100, 0.24, 0.00005164, 0.00000005, 7, 0.00004878, 0.00000011, 17, 1.14, 1.07
32, 0.00004211, 0.00000017, 40, 0.09, 0.00004211, 0.00000017, 5, 0.00001968, 0.00000003, 71, 1.00, 0.47
33, 0.00028724, 0.00000191, 100, 0.22, 0.00053807, 0.00000057, 3, 0.00028923, 0.00000010, 109, 1.87, 1.01
34, 0.00030273, 0.00000065, 72, 0.15, 0.00032550, 0.00000064, 6, 0.00025849, 0.00000120, 69, 1.08, 0.85
35, 0.00032570, 0.00000251, 86, 0.63, 0.00063797, 0.00000052, 9, 0.00024450, 0.00000029, 75, 1.96, 0.75
36, 0.00028490, 0.00000327, 74, 0.16, 0.00031256, 0.00000023, 2, 0.00028399, 0.00000003, 63, 1.10, 1.00
37, 0.00024188, 0.00000328, 100, 0.20, 0.00056631, 0.00000144, 10, 0.00026142, 0.00000010, 60, 2.34, 1.08
38, 0.00026210, 0.00000168, 91, 0.58, 0.00037147, 0.00000019, 5, 0.00021386, 0.00000017, 72, 1.42, 0.82
39, 0.00025218, 0.00000186, 100, 0.25, 0.00059237, 0.00000024, 8, 0.00027902, 0.00000020, 47, 2.35, 1.11
40, 0.00030477, 0.00000308, 99, 0.30, 0.00045763, 0.00000080, 2, 0.00029976, 0.00000072, 51, 1.50, 0.98
41, 0.00026242, 0.00000035, 92, 0.62, 0.00030109, 0.00000056, 4, 0.00030101, 0.00000073, 64, 1.15, 1.15
42, 0.00027818, 0.00000136, 82, 0.37, 0.00045091, 0.00000010, 10, 0.00022957, 0.00000029, 42, 1.62, 0.83
43, 0.00022562, 0.00000259, 100, 0.25, 0.00044738, 0.00000031, 10, 0.00024651, 0.00000031, 40, 1.98, 1.09
44, 0.00018480, 0.00000246, 100, 0.26, 0.00025514, 0.00000520, 5, 0.00025514, 0.00000520, 5, 1.38, 1.38
45, 0.00020610, 0.00000113, 72, 0.13, 0.00021783, 0.00000034, 3, 0.00021487, 0.00000006, 26, 1.06, 1.04
46, 0.00022694, 0.00000137, 72, 0.28, 0.00024017, 0.00000017, 2, 0.00024017, 0.00000017, 2, 1.06, 1.06
47, 0.00019886, 0.00000067, 100, 0.24, 0.00028947, 0.00000053, 3, 0.00023929, 0.00000003, 54, 1.46, 1.20
48, 0.00022880, 0.00000385, 70, 0.15, 0.00035863, 0.00000019, 2, 0.00022418, 0.00000034, 62, 1.57, 0.98
49, 0.00015916, 0.00000160, 99, 0.33, 0.00033660, 0.00000086, 4, 0.00020908, 0.00000055, 23, 2.11, 1.31
50, 0.00017051, 0.00000187, 100, 0.33, 0.00042098, 0.00000559, 7, 0.00020694, 0.00000694, 40, 2.47, 1.21
51, 0.00019518, 0.00000099, 100, 0.19, 0.00042572, 0.00000300, 4, 0.00019849, 0.00000024, 32, 2.18, 1.02
52, 0.00022816, 0.00000086, 98, 0.58, 0.00025310, 0.00000015, 5, 0.00018544, 0.00000066, 42, 1.11, 0.81
53, 0.00018705, 0.00000330, 100, 0.41, 0.00019972, 0.00000050, 9, 0.00016763, 0.00000015, 20, 1.07, 0.90
54, 0.00014584, 0.00000037, 72, 0.13, 0.00015593, 0.00000014, 2, 0.00014423, 0.00000017, 57, 1.07, 0.99
55, 0.00014716, 0.00000145, 100, 0.29, 0.00022696, 0.00000003, 9, 0.00013730, 0.00000028, 60, 1.54, 0.93
56, 0.00036123, 0.00000428, 100, 0.21, 0.00037891, 0.00000068, 8, 0.00016134, 0.00000036, 46, 1.05, 0.45
57, 0.00010912, 0.00000021, 75, 0.33, 0.00025009, 0.00000019, 8, 0.00013292, 0.00000016, 53, 2.29, 1.22
58, 0.00010633, 0.00000083, 73, 0.34, 0.00015860, 0.00000039, 2, 0.00010069, 0.00000009, 26, 1.49, 0.95
59, 0.00010477, 0.00000081, 84, 0.62, 0.00012236, 0.00000033, 1, 0.00011078, 0.00000046, 53, 1.17, 1.06
60, 0.00010405, 0.00000101, 100, 0.27, 0.00020342, 0.00000019, 10, 0.00009827, 0.00000022, 38, 1.95, 0.94
61, 0.00010515, 0.00000177, 79, 0.16, 0.00011531, 0.00000030, 1, 0.00011531, 0.00000030, 1, 1.10, 1.10
62, 0.00009115, 0.00000030, 75, 0.13, 0.00018262, 0.00000052, 3, 0.00011405, 0.00000006, 32, 2.00, 1.25
63, 0.00006573, 0.00000032, 72, 0.19, 0.00006656, 0.00000008, 9, 0.00006656, 0.00000008, 9, 1.01, 1.01
64, 0.00009023, 0.00000012, 80, 0.45, 0.00009429, 0.00000007, 7, 0.00006692, 0.00000009, 29, 1.05, 0.74
65, 0.00007788, 0.00000009, 41, 0.11, 0.00007788, 0.00000009, 5, 0.00006218, 0.00000006, 387, 1.00, 0.80
66, 0.00118549, 0.00002506, 75, 0.23, 0.00122436, 0.00000075, 9, 0.00043369, 0.00000036, 86, 1.03, 0.37
67, 0.00045957, 0.00000573, 100, 0.34, 0.00057597, 0.00000039, 2, 0.00036251, 0.00000078, 67, 1.25, 0.79
68, 0.00047154, 0.00000418, 74, 0.40, 0.00049802, 0.00000048, 5, 0.00035711, 0.00000031, 111, 1.06, 0.76
69, 0.00045889, 0.00000411, 83, 0.68, 0.00059919, 0.00000030, 7, 0.00031683, 0.00000024, 65, 1.31, 0.69
70, 0.00037185, 0.00000219, 100, 0.34, 0.00084687, 0.00000029, 6, 0.00029828, 0.00000012, 87, 2.28, 0.80
71, 0.00056518, 0.00000498, 74, 0.40, 0.00057854, 0.00000106, 9, 0.00028331, 0.00000010, 45, 1.02, 0.50
72, 0.00032816, 0.00000313, 100, 0.35, 0.00034631, 0.00000101, 9, 0.00027169, 0.00000024, 62, 1.06, 0.83
73, 0.00050271, 0.00000640, 100, 0.22, 0.00057508, 0.00000007, 8, 0.00027801, 0.00000062, 45, 1.14, 0.55
74, 0.00022652, 0.00000038, 100, 0.27, 0.00050154, 0.00000094, 5, 0.00025532, 0.00000027, 54, 2.21, 1.13
75, 0.00026799, 0.00000076, 80, 0.17, 0.00032198, 0.00000041, 8, 0.00017958, 0.00000013, 15, 1.20, 0.67
76, 0.00019497, 0.00000227, 100, 0.21, 0.00026609, 0.00000603, 10, 0.00018340, 0.00000012, 57, 1.36, 0.94
77, 0.00012430, 0.00000137, 87, 0.27, 0.00027588, 0.00000022, 8, 0.00019292, 0.00000030, 23, 2.22, 1.55
78, 0.00034319, 0.00000214, 79, 0.20, 0.00053006, 0.00000084, 2, 0.00021703, 0.00000044, 477, 1.54, 0.63
79, 0.00074005, 0.00001335, 100, 0.42, 0.00209760, 0.00000129, 1, 0.00058461, 0.00001116, 90, 2.83, 0.79
80, 0.00048479, 0.00000633, 99, 0.42, 0.00052342, 0.00000013, 9, 0.00046859, 0.00000051, 83, 1.08, 0.97
81, 0.00037890, 0.00000114, 84, 0.22, 0.00086164, 0.00000117, 3, 0.00044040, 0.00000039, 76, 2.27, 1.16
82, 0.00034658, 0.00000068, 72, 0.24, 0.00035932, 0.00000075, 7, 0.00033962, 0.00000037, 94, 1.04, 0.98
83, 0.00028004, 0.00000084, 100, 0.28, 0.00059595, 0.00000064, 7, 0.00021886, 0.00000037, 83, 2.13, 0.78
84, 0.00000583, 0.00000005, 10, 0.02, 0.00000583, 0.00000005, 1, 0.00000583, 0.00000005, 1, 1.00, 1.00
85, 0.00000707, 0.00000001, 10, 0.02, 0.00000707, 0.00000001, 1, 0.00000707, 0.00000001, 1, 1.00, 1.00
86, 0.00126003, 0.00002017, 73, 0.22, 0.00129489, 0.00000010, 5, 0.00090090, 0.00000309, 200, 1.03, 0.71
87, 0.00001715, 0.00000018, 35, 0.13, 0.00005425, 0.00000019, 3, 0.00001692, 0.00000002, 36, 3.16, 0.99
88, 0.00002072, 0.00000003, 11, 0.03, 0.00002072, 0.00000003, 2, 0.00002072, 0.00000003, 2, 1.00, 1.00
89, 0.00145912, 0.00002883, 88, 0.83, 0.00151087, 0.00000249, 9, 0.00072366, 0.00000089, 130, 1.04, 0.50
90, 0.00133020, 0.00003513, 80, 0.48, 0.00138667, 0.00000116, 1, 0.00084572, 0.00000153, 899, 1.04, 0.64
91, 0.00091414, 0.00002168, 84, 0.41, 0.00115675, 0.00000100, 9, 0.00080225, 0.00000090, 142, 1.27, 0.88
92, 0.00003240, 0.00000077, 14, 0.05, 0.00011402, 0.00000010, 1, 0.00011402, 0.00000010, 1, 3.52, 3.52
93, 0.00001157, 0.00000001, 33, 0.06, 0.00001157, 0.00000001, 6, 0.00000591, 0.00000001, 29, 1.00, 0.51
94, 0.00124883, 0.00002729, 73, 0.23, 0.00142158, 0.00000198, 4, 0.00080710, 0.00000033, 155, 1.14, 0.65
95, 0.00001617, 0.00000012, 17, 0.06, 0.00005729, 0.00000016, 1, 0.00005729, 0.00000016, 1, 3.54, 3.54
96, 0.00000545, 0.00000000, 38, 0.06, 0.00000545, 0.00000000, 10, 0.00000498, 0.00000001, 63, 1.00, 0.91
97, 0.00155901, 0.00003389, 83, 0.32, 0.00187357, 0.00000076, 5, 0.00134841, 0.00000322, 243, 1.20, 0.86
98, 0.00000967, 0.00000001, 14, 0.04, 0.00003523, 0.00000010, 1, 0.00003523, 0.00000010, 1, 3.64, 3.64
99, 0.00000439, 0.00000000, 33, 0.05, 0.00000439, 0.00000000, 4, 0.00000418, 0.00000003, 44, 1.00, 0.95
100, 0.00000395, 0.00000001, 16, 0.03, 0.00000395, 0.00000001, 8, 0.00000390, 0.00000001, 63, 1.00, 0.99
101, 0.00000031, 0.00000002, 14, 0.04, 0.00000679, 0.00000000, 1, 0.00000679, 0.00000000, 1, 21.75, 21.75
102, 0.00002400, 0.00000002, 1, 0.07, 0.00002400, 0.00000002, 4, 0.00001813, 0.00000003, 26, 1.00, 0.76
103, 0.00000554, 0.00000002, 100, 0.17, 0.00000804, 0.00000003, 7, 0.00000761, 0.00000001, 22, 1.45, 1.38
TOP: 50
Layer, Droplet time(s), Droplet std(s), Droplet trials, Droplet Tuning(min), Meta-{top} time(s), Meta-{top} std(s), trials-{top}, Meta 10k time(s), Meta 10k std(s), trials-10k, speedup-{top}, speedup-10k
0, 0.00013069, 0.00000221, 82, 0.18, 0.00013613, 0.00000010, 22, 0.00013068, 0.00000016, 61, 1.04, 1.00
1, 0.00011638, 0.00000156, 100, 0.21, 0.00012462, 0.00000007, 5, 0.00012462, 0.00000007, 5, 1.07, 1.07
2, 0.00009081, 0.00000017, 100, 0.18, 0.00009699, 0.00000026, 40, 0.00009699, 0.00000026, 40, 1.07, 1.07
3, 0.00008742, 0.00000028, 100, 0.17, 0.00010119, 0.00000011, 37, 0.00010022, 0.00000006, 56, 1.16, 1.15
4, 0.00012830, 0.00000043, 80, 0.29, 0.00013339, 0.00000017, 9, 0.00010817, 0.00000022, 54, 1.04, 0.84
5, 0.00008871, 0.00000012, 100, 0.19, 0.00013381, 0.00000001, 43, 0.00013381, 0.00000001, 43, 1.51, 1.51
6, 0.00009986, 0.00000125, 100, 0.28, 0.00010977, 0.00000010, 25, 0.00010977, 0.00000010, 25, 1.10, 1.10
7, 0.00008211, 0.00000061, 72, 0.15, 0.00009305, 0.00000014, 36, 0.00009305, 0.00000014, 36, 1.13, 1.13
TOP: 100
Layer, Droplet time(s), Droplet std(s), Droplet trials, Droplet Tuning(min), Meta-{top} time(s), Meta-{top} std(s), trials-{top}, Meta 10k time(s), Meta 10k std(s), trials-10k, speedup-{top}, speedup-10k
0, 0.00008499, 0.00000014, 98, 0.22, 0.00013068, 0.00000016, 61, 0.00013068, 0.00000016, 61, 1.54, 1.54
1, 0.00011603, 0.00000066, 78, 0.16, 0.00012462, 0.00000007, 5, 0.00012462, 0.00000007, 5, 1.07, 1.07
