BENCH: alexnet
TOP: 1
Layer, DPMeta time(s), DPMeta std(s), DPMeta trials, DPMeta Tuning(min), DPMeta+Meta tuning(min), Meta-1 time(s), Meta-1 std(s), trials-1, Meta 10k time(s), Meta 10k std(s), trials-10k, speedup-1, speedup-10k
43, 0.0006637512, 0.0000028574, 100, 0.360, 0.366, 0.0013433147, 0.0000019507, 1, 0.0003616533, 0.0000000967, 346, 2.009, 2.02, 0.54
44, 0.0001436713, 0.0000004951, 100, 0.308, 0.314, 0.0004661134, 0.0000009681, 1, 0.0001490493, 0.0000002200, 63, 0.366, 3.24, 1.04
45, 0.0117480280, 0.0000325126, 60, 0.247, 0.252, 0.0119185958, 0.0000136420, 1, 0.0007865930, 0.0000004821, 274, 1.591, 1.01, 0.07
46, 0.0070441447, 0.0000763709, 100, 0.919, 0.925, 0.0082368696, 0.0000089915, 1, 0.0015520337, 0.0000039880, 321, 1.864, 1.17, 0.22
47, 0.0000216930, 0.0000005643, 45, 0.247, 0.252, 0.0000511853, 0.0000000396, 1, 0.0000114377, 0.0000000115, 31, 0.180, 2.36, 0.53
48, 0.0010525747, 0.0000032939, 60, 0.143, 0.149, 0.0010658828, 0.0000040709, 1, 0.0001675861, 0.0000004985, 16, 0.093, 1.01, 0.16
49, 0.0097527283, 0.0000180873, 100, 0.745, 0.751, 0.0132405053, 0.0000272465, 1, 0.0026431900, 0.0000080572, 845, 4.907, 1.36, 0.27
50, 0.0000455580, 0.0000001550, 23, 0.058, 0.064, 0.0000628438, 0.0000000323, 1, 0.0000084610, 0.0000000039, 24, 0.139, 1.38, 0.19
51, 0.0002363322, 0.0000010365, 58, 0.139, 0.145, 0.0002435104, 0.0000005257, 1, 0.0000809035, 0.0000003258, 33, 0.192, 1.03, 0.34
52, 0.0001389257, 0.0000008849, 100, 0.209, 0.215, 0.0003129421, 0.0000001884, 1, 0.0000929101, 0.0000000412, 86, 0.499, 2.25, 0.67
53, 0.0004651068, 0.0000013271, 100, 0.461, 0.467, 0.0005240227, 0.0000047733, 1, 0.0001010155, 0.0000004079, 165, 0.958, 1.13, 0.22
54, 0.0029961405, 0.0000243257, 100, 0.434, 0.440, 0.0072524255, 0.0000081353, 1, 0.0011996721, 0.0000009126, 263, 1.527, 2.42, 0.40
55, 0.0002129343, 0.0000003486, 60, 0.183, 0.189, 0.0002283133, 0.0000004195, 1, 0.0001646036, 0.0000001077, 145, 0.842, 1.07, 0.77
56, 0.0001398338, 0.0000045676, 100, 0.384, 0.389, 0.0004679402, 0.0000004189, 1, 0.0001672731, 0.0000004461, 43, 0.250, 3.35, 1.20
57, 0.0001367648, 0.0000008283, 100, 0.308, 0.314, 0.0003217656, 0.0000000864, 1, 0.0001236826, 0.0000000704, 27, 0.157, 2.35, 0.90
58, 0.0002480712, 0.0000018707, 100, 0.455, 0.461, 0.0006747754, 0.0000027546, 1, 0.0001597706, 0.0000000747, 21, 0.122, 2.72, 0.64
59, 0.0000037205, 0.0000001432, 60, 0.135, 0.141, 0.0000043337, 0.0000000104, 1, 0.0000034325, 0.0000000098, 15, 0.087, 1.16, 0.92
60, 0.0000003627, 0.0000000236, 10, 0.024, 0.030, 0.0000066986, 0.0000000086, 1, 0.0000066986, 0.0000000086, 1, 0.006, 18.47, 18.47
61, 0.0000625137, 0.0000000944, 51, 0.137, 0.142, 0.0000828163, 0.0000000611, 1, 0.0000281211, 0.0000000182, 24, 0.139, 1.32, 0.45
62, 0.0000076494, 0.0000000074, 18, 0.048, 0.053, 0.0000076494, 0.0000000074, 1, 0.0000072736, 0.0000000035, 37, 0.215, 1.00, 0.95
TOP: 10
Layer, DPMeta time(s), DPMeta std(s), DPMeta trials, DPMeta Tuning(min), DPMeta+Meta tuning(min), Meta-10 time(s), Meta-10 std(s), trials-10, Meta 10k time(s), Meta 10k std(s), trials-10k, speedup-10, speedup-10k
0, 0.0000080920, 0.0000000223, 10, 0.024, 0.030, 0.0000080920, 0.0000000223, 1, 0.0000080920, 0.0000000223, 1, 0.006, 1.00, 1.00
1, 0.0000059072, 0.0000000055, 18, 0.040, 0.098, 0.0000059072, 0.0000000055, 10, 0.0000056691, 0.0000000103, 26, 0.151, 1.00, 0.96
2, 0.0000791735, 0.0000007200, 60, 0.109, 0.114, 0.0000845152, 0.0000001131, 1, 0.0000845152, 0.0000001131, 1, 0.006, 1.07, 1.07
3, 0.0001969373, 0.0000002512, 100, 0.236, 0.294, 0.0004636778, 0.0000010741, 10, 0.0002114187, 0.0000008344, 81, 0.470, 2.35, 1.07
4, 0.0001640900, 0.0000008655, 60, 0.120, 0.155, 0.0001768720, 0.0000002747, 6, 0.0001768720, 0.0000002747, 6, 0.035, 1.08, 1.08
5, 0.0000062394, 0.0000000066, 10, 0.025, 0.031, 0.0000062394, 0.0000000066, 1, 0.0000062394, 0.0000000066, 1, 0.006, 1.00, 1.00
6, 0.0000046912, 0.0000000045, 18, 0.039, 0.080, 0.0000046912, 0.0000000045, 7, 0.0000046912, 0.0000000045, 7, 0.041, 1.00, 1.00
7, 0.0000792023, 0.0000003191, 60, 0.126, 0.155, 0.0000844087, 0.0000000840, 5, 0.0000844087, 0.0000000840, 5, 0.029, 1.07, 1.07
8, 0.0002861935, 0.0000030247, 60, 0.121, 0.179, 0.0003001839, 0.0000018132, 5, 0.0001700048, 0.0000002626, 46, 0.267, 1.05, 0.59
9, 0.0004436825, 0.0000007667, 86, 0.290, 0.348, 0.0009049825, 0.0000001673, 8, 0.0003174668, 0.0000005585, 226, 1.312, 2.04, 0.72
10, 0.0001352685, 0.0000011709, 92, 0.266, 0.324, 0.0002681029, 0.0000003814, 2, 0.0000921228, 0.0000000370, 188, 1.092, 1.98, 0.68
11, 0.0001491133, 0.0000012843, 60, 0.131, 0.189, 0.0001874722, 0.0000001958, 8, 0.0001426789, 0.0000003252, 24, 0.139, 1.26, 0.96
12, 0.0001259042, 0.0000015655, 58, 0.131, 0.189, 0.0001465081, 0.0000002254, 10, 0.0000912031, 0.0000002584, 120, 0.697, 1.16, 0.72
13, 0.0000042929, 0.0000000141, 14, 0.147, 0.206, 0.0000042929, 0.0000000141, 10, 0.0000039560, 0.0000000038, 17, 0.099, 1.00, 0.92
14, 0.0001105248, 0.0000001927, 87, 0.169, 0.227, 0.0001186893, 0.0000002670, 3, 0.0000978622, 0.0000001902, 57, 0.331, 1.07, 0.89
15, 0.0008342007, 0.0000040030, 100, 0.336, 0.394, 0.0009590007, 0.0000001276, 9, 0.0002760631, 0.0000003033, 408, 2.369, 1.15, 0.33
16, 0.0003900327, 0.0000003764, 31, 0.156, 0.214, 0.0003900327, 0.0000003764, 6, 0.0002765951, 0.0000003301, 276, 1.603, 1.00, 0.71
17, 0.0003924203, 0.0000011993, 31, 0.074, 0.132, 0.0003924203, 0.0000011993, 2, 0.0001979283, 0.0000001539, 306, 1.777, 1.00, 0.50
18, 0.0002892592, 0.0000010809, 100, 0.388, 0.446, 0.0003127225, 0.0000004647, 9, 0.0002433295, 0.0000002459, 95, 0.552, 1.08, 0.84
19, 0.0001974115, 0.0000078496, 100, 0.278, 0.336, 0.0004264612, 0.0000009050, 2, 0.0001424621, 0.0000003118, 234, 1.359, 2.16, 0.72
20, 0.0003768573, 0.0000034276, 99, 0.443, 0.501, 0.0004231161, 0.0000009980, 1, 0.0002019210, 0.0000005463, 129, 0.749, 1.12, 0.54
21, 0.0006006823, 0.0000034110, 60, 0.157, 0.215, 0.0006315399, 0.0000008123, 6, 0.0002489652, 0.0000011986, 135, 0.784, 1.05, 0.41
22, 0.0000120950, 0.0000001970, 10, 0.024, 0.030, 0.0000120950, 0.0000001970, 1, 0.0000120950, 0.0000001970, 1, 0.006, 1.00, 1.00
23, 0.0000376903, 0.0000001316, 18, 0.112, 0.170, 0.0000376903, 0.0000001316, 1, 0.0000081448, 0.0000000077, 20, 0.116, 1.00, 0.22
24, 0.0002438982, 0.0000012839, 77, 0.173, 0.231, 0.0004316358, 0.0000006792, 8, 0.0001284560, 0.0000001294, 68, 0.395, 1.77, 0.53
25, 0.0003133852, 0.0000011906, 58, 0.142, 0.200, 0.0003341588, 0.0000004674, 6, 0.0002004168, 0.0000004334, 78, 0.453, 1.07, 0.64
26, 0.0001662390, 0.0000015358, 60, 0.127, 0.185, 0.0001884595, 0.0000034977, 3, 0.0001158194, 0.0000000826, 92, 0.534, 1.13, 0.70
27, 0.0001304043, 0.0000011374, 60, 0.135, 0.193, 0.0001404875, 0.0000001005, 5, 0.0001345996, 0.0000002182, 115, 0.668, 1.08, 1.03
28, 0.0002610625, 0.0000008901, 86, 0.264, 0.322, 0.0003024588, 0.0000004279, 2, 0.0001946915, 0.0000007894, 68, 0.395, 1.16, 0.75
29, 0.0000051395, 0.0000000049, 16, 0.063, 0.121, 0.0000051395, 0.0000000049, 3, 0.0000050566, 0.0000000210, 25, 0.145, 1.00, 0.98
30, 0.0001320910, 0.0000015244, 100, 0.206, 0.264, 0.0001728947, 0.0000004416, 6, 0.0001615965, 0.0000034126, 39, 0.226, 1.31, 1.22
31, 0.0000051667, 0.0000000094, 10, 0.026, 0.032, 0.0000051667, 0.0000000094, 1, 0.0000051667, 0.0000000094, 1, 0.006, 1.00, 1.00
32, 0.0000569715, 0.0000003665, 30, 0.124, 0.182, 0.0000600743, 0.0000015823, 1, 0.0000134191, 0.0000000233, 19, 0.110, 1.05, 0.24
33, 0.0001382582, 0.0000003911, 31, 0.077, 0.135, 0.0001382582, 0.0000003911, 4, 0.0001110331, 0.0000001159, 16, 0.093, 1.00, 0.80
34, 0.0000048299, 0.0000000146, 11, 0.025, 0.031, 0.0000048299, 0.0000000146, 1, 0.0000048299, 0.0000000146, 1, 0.006, 1.00, 1.00
35, 0.0000323218, 0.0000000927, 18, 0.039, 0.098, 0.0000323218, 0.0000000927, 6, 0.0000113277, 0.0000000122, 56, 0.325, 1.00, 0.35
36, 0.0000911416, 0.0000001963, 31, 0.086, 0.144, 0.0000911416, 0.0000001963, 7, 0.0000849217, 0.0000002909, 53, 0.308, 1.00, 0.93
37, 0.0000044553, 0.0000000078, 10, 0.025, 0.031, 0.0000044553, 0.0000000078, 1, 0.0000044553, 0.0000000078, 1, 0.006, 1.00, 1.00
38, 0.0000107388, 0.0000002427, 63, 0.398, 0.456, 0.0000242283, 0.0000000247, 1, 0.0000098804, 0.0000000070, 46, 0.267, 2.26, 0.92
39, 0.0000781983, 0.0000007872, 100, 0.220, 0.278, 0.0000922679, 0.0000003326, 3, 0.0000557407, 0.0000001994, 16, 0.093, 1.18, 0.71
40, 0.0003726492, 0.0000011088, 100, 0.315, 0.373, 0.0006703777, 0.0000013105, 5, 0.0002520636, 0.0000003814, 329, 1.911, 1.80, 0.68
41, 0.0004644400, 0.0000023474, 54, 0.262, 0.320, 0.0004927556, 0.0000007395, 9, 0.0003796456, 0.0000002117, 360, 2.091, 1.06, 0.82
42, 0.0000909980, 0.0000001241, 31, 0.074, 0.132, 0.0000909980, 0.0000001241, 6, 0.0000731683, 0.0000001887, 29, 0.168, 1.00, 0.80
43, 0.0003746865, 0.0000024009, 94, 0.343, 0.401, 0.0010798506, 0.0000006466, 2, 0.0003616533, 0.0000000967, 346, 2.009, 2.88, 0.97
44, 0.0001138562, 0.0000007486, 100, 0.323, 0.381, 0.0002410107, 0.0000002862, 8, 0.0001490493, 0.0000002200, 63, 0.366, 2.12, 1.31
45, 0.0013502237, 0.0000306794, 99, 0.583, 0.641, 0.0034386872, 0.0000025567, 3, 0.0007865930, 0.0000004821, 274, 1.591, 2.55, 0.58
46, 0.0016623875, 0.0000206153, 94, 0.456, 0.514, 0.0059049546, 0.0000095884, 6, 0.0015520337, 0.0000039880, 321, 1.864, 3.55, 0.93
47, 0.0000212082, 0.0000000471, 18, 0.052, 0.110, 0.0000212082, 0.0000000471, 4, 0.0000114377, 0.0000000115, 31, 0.180, 1.00, 0.54
48, 0.0001384732, 0.0000008298, 60, 0.144, 0.202, 0.0002078489, 0.0000001471, 10, 0.0001675861, 0.0000004985, 16, 0.093, 1.50, 1.21
49, 0.0031357448, 0.0000313016, 98, 0.762, 0.820, 0.0071685860, 0.0000068079, 5, 0.0026431900, 0.0000080572, 845, 4.907, 2.29, 0.84
50, 0.0000092045, 0.0000000285, 15, 0.194, 0.252, 0.0000092045, 0.0000000285, 3, 0.0000084610, 0.0000000039, 24, 0.139, 1.00, 0.92
51, 0.0001020423, 0.0000002255, 89, 0.179, 0.237, 0.0001183567, 0.0000004256, 8, 0.0000809035, 0.0000003258, 33, 0.192, 1.16, 0.79
52, 0.0001078045, 0.0000004050, 100, 0.193, 0.252, 0.0002346911, 0.0000065431, 8, 0.0000929101, 0.0000000412, 86, 0.499, 2.18, 0.86
53, 0.0001077560, 0.0000002662, 58, 0.107, 0.165, 0.0001191297, 0.0000001082, 9, 0.0001010155, 0.0000004079, 165, 0.958, 1.11, 0.94
54, 0.0013325280, 0.0000286571, 99, 0.488, 0.546, 0.0021077017, 0.0000054282, 10, 0.0011996721, 0.0000009126, 263, 1.527, 1.58, 0.90
55, 0.0002150517, 0.0000017154, 100, 0.399, 0.457, 0.0002283133, 0.0000004195, 1, 0.0001646036, 0.0000001077, 145, 0.842, 1.06, 0.77
56, 0.0001896732, 0.0000002175, 100, 0.291, 0.349, 0.0002574957, 0.0000006034, 7, 0.0001672731, 0.0000004461, 43, 0.250, 1.36, 0.88
57, 0.0001401397, 0.0000010001, 100, 0.203, 0.261, 0.0001997908, 0.0000004806, 4, 0.0001236826, 0.0000000704, 27, 0.157, 1.43, 0.88
58, 0.0001854320, 0.0000003656, 100, 0.258, 0.316, 0.0002660572, 0.0000006684, 9, 0.0001597706, 0.0000000747, 21, 0.122, 1.43, 0.86
59, 0.0000022875, 0.0000000513, 33, 0.071, 0.129, 0.0000034550, 0.0000000026, 7, 0.0000034325, 0.0000000098, 15, 0.087, 1.51, 1.50
60, 0.0000003638, 0.0000000193, 10, 0.023, 0.029, 0.0000066986, 0.0000000086, 1, 0.0000066986, 0.0000000086, 1, 0.006, 18.41, 18.41
61, 0.0000616735, 0.0000000528, 18, 0.046, 0.104, 0.0000616735, 0.0000000528, 3, 0.0000281211, 0.0000000182, 24, 0.139, 1.00, 0.46
62, 0.0000076494, 0.0000000074, 18, 0.046, 0.104, 0.0000076494, 0.0000000074, 1, 0.0000072736, 0.0000000035, 37, 0.215, 1.00, 0.95
TOP: 50
Layer, DPMeta time(s), DPMeta std(s), DPMeta trials, DPMeta Tuning(min), DPMeta+Meta tuning(min), Meta-50 time(s), Meta-50 std(s), trials-50, Meta 10k time(s), Meta 10k std(s), trials-10k, speedup-50, speedup-10k
0, 0.0000080920, 0.0000000223, 10, 0.026, 0.032, 0.0000080920, 0.0000000223, 1, 0.0000080920, 0.0000000223, 1, 0.006, 1.00, 1.00
1, 0.0000056691, 0.0000000103, 18, 0.040, 0.191, 0.0000056691, 0.0000000103, 26, 0.0000056691, 0.0000000103, 26, 0.151, 1.00, 1.00
2, 0.0000804992, 0.0000003970, 89, 0.162, 0.168, 0.0000845152, 0.0000001131, 1, 0.0000845152, 0.0000001131, 1, 0.006, 1.05, 1.05
3, 0.0002104677, 0.0000001147, 100, 0.238, 0.529, 0.0002412984, 0.0000003153, 35, 0.0002114187, 0.0000008344, 81, 0.470, 1.15, 1.00
4, 0.0001634587, 0.0000004597, 60, 0.124, 0.159, 0.0001768720, 0.0000002747, 6, 0.0001768720, 0.0000002747, 6, 0.035, 1.08, 1.08
5, 0.0000056927, 0.0000001346, 10, 0.024, 0.030, 0.0000062394, 0.0000000066, 1, 0.0000062394, 0.0000000066, 1, 0.006, 1.10, 1.10
6, 0.0000046912, 0.0000000045, 18, 0.038, 0.079, 0.0000046912, 0.0000000045, 7, 0.0000046912, 0.0000000045, 7, 0.041, 1.00, 1.00
7, 0.0000787845, 0.0000000642, 60, 0.121, 0.150, 0.0000844087, 0.0000000840, 5, 0.0000844087, 0.0000000840, 5, 0.029, 1.07, 1.07
8, 0.0001569378, 0.0000001351, 89, 0.206, 0.473, 0.0001700048, 0.0000002626, 46, 0.0001700048, 0.0000002626, 46, 0.267, 1.08, 1.08
9, 0.0003218645, 0.0000003465, 58, 0.147, 0.438, 0.0003512688, 0.0000000475, 24, 0.0003174668, 0.0000005585, 226, 1.312, 1.09, 0.99
10, 0.0000959688, 0.0000011909, 54, 0.129, 0.420, 0.0001035250, 0.0000001913, 38, 0.0000921228, 0.0000000370, 188, 1.092, 1.08, 0.96
11, 0.0001293892, 0.0000000901, 89, 0.198, 0.337, 0.0001426789, 0.0000003252, 24, 0.0001426789, 0.0000003252, 24, 0.139, 1.10, 1.10
12, 0.0001099172, 0.0000022792, 89, 0.219, 0.509, 0.0001429853, 0.0000002244, 18, 0.0000912031, 0.0000002584, 120, 0.697, 1.30, 0.83
13, 0.0000039560, 0.0000000038, 15, 0.143, 0.242, 0.0000039560, 0.0000000038, 17, 0.0000039560, 0.0000000038, 17, 0.099, 1.00, 1.00
14, 0.0000820357, 0.0000003312, 89, 0.204, 0.494, 0.0001009396, 0.0000003069, 18, 0.0000978622, 0.0000001902, 57, 0.331, 1.23, 1.19
15, 0.0006650038, 0.0000020283, 60, 0.215, 0.506, 0.0007145706, 0.0000030567, 44, 0.0002760631, 0.0000003033, 408, 2.369, 1.07, 0.42
16, 0.0003900327, 0.0000003764, 31, 0.137, 0.428, 0.0003900327, 0.0000003764, 6, 0.0002765951, 0.0000003301, 276, 1.603, 1.00, 0.71
17, 0.0002408507, 0.0000024306, 58, 0.128, 0.418, 0.0002588744, 0.0000007012, 26, 0.0001979283, 0.0000001539, 306, 1.777, 1.07, 0.82
18, 0.0002935673, 0.0000018648, 60, 0.261, 0.552, 0.0003127225, 0.0000004647, 9, 0.0002433295, 0.0000002459, 95, 0.552, 1.07, 0.83
19, 0.0001684347, 0.0000005619, 60, 0.115, 0.405, 0.0001828012, 0.0000003728, 44, 0.0001424621, 0.0000003118, 234, 1.359, 1.09, 0.85
20, 0.0002547470, 0.0000013817, 96, 0.509, 0.799, 0.0003071938, 0.0000007327, 15, 0.0002019210, 0.0000005463, 129, 0.749, 1.21, 0.79
21, 0.0002860498, 0.0000045529, 86, 0.223, 0.514, 0.0003985491, 0.0000008120, 36, 0.0002489652, 0.0000011986, 135, 0.784, 1.39, 0.87
22, 0.0000120950, 0.0000001970, 10, 0.024, 0.029, 0.0000120950, 0.0000001970, 1, 0.0000120950, 0.0000001970, 1, 0.006, 1.00, 1.00
23, 0.0000081448, 0.0000000077, 18, 0.051, 0.167, 0.0000081448, 0.0000000077, 20, 0.0000081448, 0.0000000077, 20, 0.116, 1.00, 1.00
24, 0.0001579617, 0.0000006377, 86, 0.236, 0.527, 0.0002353682, 0.0000002675, 45, 0.0001284560, 0.0000001294, 68, 0.395, 1.49, 0.81
25, 0.0002189942, 0.0000013682, 58, 0.143, 0.433, 0.0002358539, 0.0000003509, 48, 0.0002004168, 0.0000004334, 78, 0.453, 1.08, 0.92
26, 0.0001589032, 0.0000004851, 60, 0.190, 0.480, 0.0001748742, 0.0000003472, 33, 0.0001158194, 0.0000000826, 92, 0.534, 1.10, 0.73
27, 0.0001376680, 0.0000002530, 89, 0.209, 0.499, 0.0001404875, 0.0000001005, 5, 0.0001345996, 0.0000002182, 115, 0.668, 1.02, 0.98
28, 0.0002479173, 0.0000008004, 87, 0.299, 0.589, 0.0003024588, 0.0000004279, 2, 0.0001946915, 0.0000007894, 68, 0.395, 1.22, 0.79
29, 0.0000050566, 0.0000000210, 15, 0.058, 0.203, 0.0000050566, 0.0000000210, 25, 0.0000050566, 0.0000000210, 25, 0.145, 1.00, 1.00
30, 0.0001527515, 0.0000005588, 60, 0.246, 0.473, 0.0001615965, 0.0000034126, 39, 0.0001615965, 0.0000034126, 39, 0.226, 1.06, 1.06
31, 0.0000051667, 0.0000000094, 10, 0.025, 0.030, 0.0000051667, 0.0000000094, 1, 0.0000051667, 0.0000000094, 1, 0.006, 1.00, 1.00
32, 0.0000134191, 0.0000000233, 18, 0.038, 0.149, 0.0000134191, 0.0000000233, 19, 0.0000134191, 0.0000000233, 19, 0.110, 1.00, 1.00
33, 0.0000896168, 0.0000008550, 100, 0.446, 0.539, 0.0001110331, 0.0000001159, 16, 0.0001110331, 0.0000001159, 16, 0.093, 1.24, 1.24
34, 0.0000048299, 0.0000000146, 11, 0.026, 0.032, 0.0000048299, 0.0000000146, 1, 0.0000048299, 0.0000000146, 1, 0.006, 1.00, 1.00
35, 0.0000087915, 0.0000003560, 74, 0.434, 0.725, 0.0000157985, 0.0000000034, 42, 0.0000113277, 0.0000000122, 56, 0.325, 1.80, 1.29
36, 0.0000784905, 0.0000001314, 100, 0.224, 0.514, 0.0000873553, 0.0000000590, 16, 0.0000849217, 0.0000002909, 53, 0.308, 1.11, 1.08
37, 0.0000044553, 0.0000000078, 10, 0.026, 0.031, 0.0000044553, 0.0000000078, 1, 0.0000044553, 0.0000000078, 1, 0.006, 1.00, 1.00
38, 0.0000098804, 0.0000000070, 18, 0.038, 0.305, 0.0000098804, 0.0000000070, 46, 0.0000098804, 0.0000000070, 46, 0.267, 1.00, 1.00
39, 0.0000557407, 0.0000001994, 31, 0.058, 0.151, 0.0000557407, 0.0000001994, 16, 0.0000557407, 0.0000001994, 16, 0.093, 1.00, 1.00
40, 0.0003642332, 0.0000043142, 60, 0.189, 0.479, 0.0003877551, 0.0000005181, 16, 0.0002520636, 0.0000003814, 329, 1.911, 1.06, 0.69
41, 0.0004927556, 0.0000007395, 28, 0.115, 0.405, 0.0004927556, 0.0000007395, 9, 0.0003796456, 0.0000002117, 360, 2.091, 1.00, 0.77
42, 0.0000667448, 0.0000006140, 60, 0.162, 0.331, 0.0000731683, 0.0000001887, 29, 0.0000731683, 0.0000001887, 29, 0.168, 1.10, 1.10
43, 0.0004772693, 0.0000000776, 31, 0.079, 0.370, 0.0004772693, 0.0000000776, 25, 0.0003616533, 0.0000000967, 346, 2.009, 1.00, 0.76
44, 0.0001165088, 0.0000005140, 100, 0.436, 0.726, 0.0001656435, 0.0000006881, 19, 0.0001490493, 0.0000002200, 63, 0.366, 1.42, 1.28
45, 0.0008565127, 0.0000060806, 94, 0.828, 1.118, 0.0009539111, 0.0000002375, 13, 0.0007865930, 0.0000004821, 274, 1.591, 1.11, 0.92
46, 0.0019587158, 0.0000284094, 100, 0.826, 1.116, 0.0023393333, 0.0000045001, 50, 0.0015520337, 0.0000039880, 321, 1.864, 1.19, 0.79
47, 0.0000114377, 0.0000000115, 15, 0.032, 0.212, 0.0000114377, 0.0000000115, 31, 0.0000114377, 0.0000000115, 31, 0.180, 1.00, 1.00
48, 0.0001554747, 0.0000004873, 60, 0.276, 0.369, 0.0001675861, 0.0000004985, 16, 0.0001675861, 0.0000004985, 16, 0.093, 1.08, 1.08
49, 0.0030996965, 0.0000150027, 60, 0.493, 0.784, 0.0038131311, 0.0000023296, 32, 0.0026431900, 0.0000080572, 845, 4.907, 1.23, 0.85
50, 0.0000084610, 0.0000000039, 15, 0.195, 0.335, 0.0000084610, 0.0000000039, 24, 0.0000084610, 0.0000000039, 24, 0.139, 1.00, 1.00
51, 0.0000682643, 0.0000001171, 89, 0.369, 0.560, 0.0000809035, 0.0000003258, 33, 0.0000809035, 0.0000003258, 33, 0.192, 1.19, 1.19
52, 0.0000944088, 0.0000015055, 58, 0.121, 0.411, 0.0001035943, 0.0000001007, 38, 0.0000929101, 0.0000000412, 86, 0.499, 1.10, 0.98
53, 0.0001093172, 0.0000001330, 58, 0.106, 0.396, 0.0001191297, 0.0000001082, 9, 0.0001010155, 0.0000004079, 165, 0.958, 1.09, 0.92
54, 0.0012844125, 0.0000241123, 100, 0.477, 0.768, 0.0021077017, 0.0000054282, 10, 0.0011996721, 0.0000009126, 263, 1.527, 1.64, 0.93
55, 0.0002140340, 0.0000020139, 60, 0.185, 0.476, 0.0002283133, 0.0000004195, 1, 0.0001646036, 0.0000001077, 145, 0.842, 1.07, 0.77
56, 0.0001597662, 0.0000053609, 60, 0.140, 0.390, 0.0001672731, 0.0000004461, 43, 0.0001672731, 0.0000004461, 43, 0.250, 1.05, 1.05
57, 0.0001152300, 0.0000001872, 89, 0.220, 0.377, 0.0001236826, 0.0000000704, 27, 0.0001236826, 0.0000000704, 27, 0.157, 1.07, 1.07
58, 0.0001374322, 0.0000048908, 100, 0.216, 0.338, 0.0001597706, 0.0000000747, 21, 0.0001597706, 0.0000000747, 21, 0.122, 1.16, 1.16
59, 0.0000022760, 0.0000000526, 47, 0.104, 0.191, 0.0000034325, 0.0000000098, 15, 0.0000034325, 0.0000000098, 15, 0.087, 1.51, 1.51
60, 0.0000003608, 0.0000000213, 10, 0.022, 0.028, 0.0000066986, 0.0000000086, 1, 0.0000066986, 0.0000000086, 1, 0.006, 18.56, 18.56
61, 0.0000281211, 0.0000000182, 18, 0.042, 0.181, 0.0000281211, 0.0000000182, 24, 0.0000281211, 0.0000000182, 24, 0.139, 1.00, 1.00
62, 0.0000072736, 0.0000000035, 18, 0.036, 0.251, 0.0000072736, 0.0000000035, 37, 0.0000072736, 0.0000000035, 37, 0.215, 1.00, 1.00
TOP: 100
Layer, DPMeta time(s), DPMeta std(s), DPMeta trials, DPMeta Tuning(min), DPMeta+Meta tuning(min), Meta-100 time(s), Meta-100 std(s), trials-100, Meta 10k time(s), Meta 10k std(s), trials-10k, speedup-100, speedup-10k
0, 0.0000080920, 0.0000000223, 10, 0.024, 0.030, 0.0000080920, 0.0000000223, 1, 0.0000080920, 0.0000000223, 1, 0.006, 1.00, 1.00
1, 0.0000056691, 0.0000000103, 18, 0.040, 0.191, 0.0000056691, 0.0000000103, 26, 0.0000056691, 0.0000000103, 26, 0.151, 1.00, 1.00
2, 0.0000830707, 0.0000005515, 60, 0.108, 0.114, 0.0000845152, 0.0000001131, 1, 0.0000845152, 0.0000001131, 1, 0.006, 1.02, 1.02
3, 0.0001995433, 0.0000048516, 100, 0.237, 0.708, 0.0002114187, 0.0000008344, 81, 0.0002114187, 0.0000008344, 81, 0.470, 1.06, 1.06
4, 0.0001640493, 0.0000008636, 60, 0.124, 0.159, 0.0001768720, 0.0000002747, 6, 0.0001768720, 0.0000002747, 6, 0.035, 1.08, 1.08
5, 0.0000056372, 0.0000001774, 10, 0.024, 0.030, 0.0000062394, 0.0000000066, 1, 0.0000062394, 0.0000000066, 1, 0.006, 1.11, 1.11
6, 0.0000046912, 0.0000000045, 18, 0.040, 0.081, 0.0000046912, 0.0000000045, 7, 0.0000046912, 0.0000000045, 7, 0.041, 1.00, 1.00
7, 0.0000788130, 0.0000003416, 100, 0.218, 0.247, 0.0000844087, 0.0000000840, 5, 0.0000844087, 0.0000000840, 5, 0.029, 1.07, 1.07
8, 0.0001432835, 0.0000012728, 100, 0.264, 0.532, 0.0001700048, 0.0000002626, 46, 0.0001700048, 0.0000002626, 46, 0.267, 1.19, 1.19
9, 0.0003080808, 0.0000000775, 60, 0.152, 0.733, 0.0003328491, 0.0000008041, 75, 0.0003174668, 0.0000005585, 226, 1.312, 1.08, 1.03
10, 0.0000903582, 0.0000002593, 89, 0.236, 0.817, 0.0000975401, 0.0000001137, 98, 0.0000921228, 0.0000000370, 188, 1.092, 1.08, 1.02
11, 0.0001339322, 0.0000005125, 60, 0.139, 0.278, 0.0001426789, 0.0000003252, 24, 0.0001426789, 0.0000003252, 24, 0.139, 1.07, 1.07
12, 0.0000936913, 0.0000000940, 30, 0.069, 0.650, 0.0000936913, 0.0000000940, 64, 0.0000912031, 0.0000002584, 120, 0.697, 1.00, 0.97
13, 0.0000039560, 0.0000000038, 15, 0.035, 0.133, 0.0000039560, 0.0000000038, 17, 0.0000039560, 0.0000000038, 17, 0.099, 1.00, 1.00
