BENCH: alexnet
TOP: 1
Layer, DPMeta time(s), DPMeta std(s), DPMeta trials, DPMeta Tuning(min), DPMeta+Meta tuning(min), Meta-1 time(s), Meta-1 std(s), trials-1, Meta 10k time(s), Meta 10k std(s), trials-10k, speedup-1, speedup-10k
96, 0.0001351678, 0.0000002052, 15, 0.095, 0.344, 0.0001351678, 0.0000002052, 42, 0.0001351678, 0.0000002052, 42, 0.248, 1.00, 1.00
97, 0.0000059235, 0.0000000391, 22, 0.176, 0.472, 0.0000073654, 0.0000000040, 50, 0.0000073654, 0.0000000040, 50, 0.296, 1.24, 1.24
TOP: 1000
Layer, DPMeta time(s), DPMeta std(s), DPMeta trials, DPMeta Tuning(min), DPMeta+Meta tuning(min), Meta-1000 time(s), Meta-1000 std(s), trials-1000, Meta 10k time(s), Meta 10k std(s), trials-10k, speedup-1000, speedup-10k
0, 0.0005639770, 0.0000101810, 60, 0.481, 0.859, 0.0007032633, 0.0000113833, 64, 0.0007032633, 0.0000113833, 64, 0.378, 1.25, 1.25
1, 0.0004198032, 0.0000001320, 100, 0.565, 0.707, 0.0006191123, 0.0000001228, 24, 0.0006191123, 0.0000001228, 24, 0.142, 1.47, 1.47
2, 0.0005301738, 0.0000002084, 89, 0.437, 0.502, 0.0005324782, 0.0000007208, 11, 0.0005324782, 0.0000007208, 11, 0.065, 1.00, 1.00
3, 0.0005858430, 0.0000024448, 60, 0.592, 0.929, 0.0007608097, 0.0000209490, 57, 0.0007608097, 0.0000209490, 57, 0.337, 1.30, 1.30
4, 0.0003696112, 0.0000143266, 97, 1.128, 1.229, 0.0005060641, 0.0000001806, 17, 0.0005060641, 0.0000001806, 17, 0.100, 1.37, 1.37
5, 0.0004806688, 0.0000002258, 60, 0.286, 0.303, 0.0004827907, 0.0000002944, 3, 0.0004827907, 0.0000002944, 3, 0.018, 1.00, 1.00
6, 0.0004401073, 0.0000002557, 89, 0.548, 0.820, 0.0005542818, 0.0000022558, 46, 0.0005542818, 0.0000022558, 46, 0.272, 1.26, 1.26
7, 0.0004016708, 0.0000003619, 58, 0.265, 0.366, 0.0005143692, 0.0000000649, 17, 0.0005143692, 0.0000000649, 17, 0.100, 1.28, 1.28
8, 0.0004087182, 0.0000003814, 89, 0.827, 1.200, 0.0005466474, 0.0000374650, 63, 0.0005466474, 0.0000374650, 63, 0.372, 1.34, 1.34
9, 0.0003731990, 0.0000003182, 100, 0.664, 0.983, 0.0004865632, 0.0000001313, 54, 0.0004865632, 0.0000001313, 54, 0.319, 1.30, 1.30
10, 0.0003948837, 0.0000002173, 100, 0.843, 1.109, 0.0004608273, 0.0000014283, 45, 0.0004608273, 0.0000014283, 45, 0.266, 1.17, 1.17
11, 0.0004008528, 0.0000004289, 60, 0.290, 0.561, 0.0004180158, 0.0000010234, 46, 0.0004180158, 0.0000010234, 46, 0.272, 1.04, 1.04
12, 0.0003921162, 0.0000015015, 60, 0.306, 0.354, 0.0005350725, 0.0000016726, 8, 0.0005350725, 0.0000016726, 8, 0.047, 1.36, 1.36
13, 0.0004106872, 0.0000006000, 99, 0.898, 1.234, 0.0005427225, 0.0000000649, 57, 0.0005427225, 0.0000000649, 57, 0.337, 1.32, 1.32
14, 0.0003548913, 0.0000000673, 100, 0.645, 0.834, 0.0005436723, 0.0000019070, 32, 0.0005436723, 0.0000019070, 32, 0.189, 1.53, 1.53
15, 0.0003291590, 0.0000075235, 60, 0.269, 0.635, 0.0003462945, 0.0000004184, 62, 0.0003462945, 0.0000004184, 62, 0.367, 1.05, 1.05
16, 0.0002756918, 0.0000001730, 89, 0.500, 0.718, 0.0003605848, 0.0000003657, 37, 0.0003605848, 0.0000003657, 37, 0.219, 1.31, 1.31
17, 0.0003405238, 0.0000000707, 100, 0.604, 0.794, 0.0004163294, 0.0000000231, 32, 0.0004163294, 0.0000000231, 32, 0.189, 1.22, 1.22
18, 0.0003070262, 0.0000001448, 100, 0.623, 0.948, 0.0004270957, 0.0000003547, 55, 0.0004270957, 0.0000003547, 55, 0.325, 1.39, 1.39
19, 0.0002772268, 0.0000013805, 92, 1.073, 1.179, 0.0002972144, 0.0000010075, 18, 0.0002972144, 0.0000010075, 18, 0.106, 1.07, 1.07
20, 0.0003499542, 0.0000002835, 100, 0.587, 0.676, 0.0004653280, 0.0000000601, 15, 0.0004653280, 0.0000000601, 15, 0.089, 1.33, 1.33
21, 0.0002056863, 0.0000001546, 100, 0.507, 0.820, 0.0003003830, 0.0000002736, 53, 0.0003003830, 0.0000002736, 53, 0.313, 1.46, 1.46
22, 0.0002649868, 0.0000003092, 86, 0.398, 0.764, 0.0002667538, 0.0000002489, 62, 0.0002667538, 0.0000002489, 62, 0.367, 1.01, 1.01
23, 0.0002257360, 0.0000014715, 100, 0.493, 0.540, 0.0003915387, 0.0000078160, 8, 0.0003915387, 0.0000078160, 8, 0.047, 1.73, 1.73
24, 0.0000958867, 0.0000002486, 60, 0.485, 1.041, 0.0000986721, 0.0000015794, 94, 0.0000986721, 0.0000015794, 94, 0.556, 1.03, 1.03
25, 0.0014692840, 0.0000008050, 100, 0.632, 1.188, 0.0018446156, 0.0000056273, 94, 0.0018446156, 0.0000056273, 94, 0.556, 1.26, 1.26
26, 0.0014275732, 0.0000010933, 58, 0.368, 0.528, 0.0015226482, 0.0000343525, 27, 0.0015226482, 0.0000343525, 27, 0.160, 1.07, 1.07
27, 0.0014884855, 0.0000022149, 89, 0.548, 1.086, 0.0015580846, 0.0000033066, 91, 0.0015580846, 0.0000033066, 91, 0.538, 1.05, 1.05
28, 0.0013756110, 0.0000012283, 100, 0.671, 1.156, 0.0019805503, 0.0000005659, 82, 0.0019805503, 0.0000005659, 82, 0.485, 1.44, 1.44
29, 0.0013518557, 0.0000008520, 99, 1.118, 1.668, 0.0014210235, 0.0000035264, 93, 0.0014210235, 0.0000035264, 93, 0.550, 1.05, 1.05
30, 0.0015426725, 0.0000152448, 100, 0.657, 1.124, 0.0017585318, 0.0000008333, 79, 0.0017585318, 0.0000008333, 79, 0.467, 1.14, 1.14
31, 0.0017109303, 0.0000029698, 60, 0.308, 0.722, 0.0017316485, 0.0000008393, 70, 0.0017316485, 0.0000008393, 70, 0.414, 1.01, 1.01
32, 0.0015560907, 0.0000008675, 60, 0.325, 0.934, 0.0016273334, 0.0000040301, 103, 0.0016273334, 0.0000040301, 103, 0.609, 1.05, 1.05
33, 0.0014176098, 0.0000041263, 100, 0.583, 0.796, 0.0017234027, 0.0000016473, 36, 0.0017234027, 0.0000016473, 36, 0.213, 1.22, 1.22
34, 0.0016041192, 0.0000081705, 59, 0.615, 0.910, 0.0017368934, 0.0000251530, 50, 0.0017368934, 0.0000251530, 50, 0.296, 1.08, 1.08
35, 0.0011227817, 0.0000011690, 100, 0.614, 1.253, 0.0012683854, 0.0000668208, 108, 0.0012683854, 0.0000668208, 108, 0.638, 1.13, 1.13
36, 0.0013006737, 0.0000019277, 97, 0.960, 1.551, 0.0014497178, 0.0000040770, 100, 0.0014497178, 0.0000040770, 100, 0.591, 1.11, 1.11
37, 0.0013072205, 0.0000018877, 100, 0.608, 0.697, 0.0015942203, 0.0001107943, 15, 0.0015942203, 0.0001107943, 15, 0.089, 1.22, 1.22
38, 0.0013850665, 0.0000010642, 95, 1.691, 1.844, 0.0014800661, 0.0000013035, 26, 0.0014800661, 0.0000013035, 26, 0.154, 1.07, 1.07
39, 0.0013728892, 0.0000351164, 100, 0.730, 0.807, 0.0017000299, 0.0000006967, 13, 0.0017000299, 0.0000006967, 13, 0.077, 1.24, 1.24
40, 0.0013023407, 0.0000208489, 100, 0.612, 0.954, 0.0015908196, 0.0000004832, 58, 0.0015908196, 0.0000004832, 58, 0.343, 1.22, 1.22
41, 0.0009684930, 0.0000011429, 100, 0.922, 1.223, 0.0015462567, 0.0001133742, 51, 0.0015462567, 0.0001133742, 51, 0.301, 1.60, 1.60
42, 0.0013324663, 0.0000024493, 58, 0.304, 0.321, 0.0013471738, 0.0000017021, 3, 0.0013471738, 0.0000017021, 3, 0.018, 1.01, 1.01
43, 0.0011538668, 0.0000011416, 100, 0.712, 0.948, 0.0014839471, 0.0000820925, 40, 0.0014839471, 0.0000820925, 40, 0.236, 1.29, 1.29
44, 0.0010800327, 0.0000009642, 100, 0.731, 0.997, 0.0014573136, 0.0000012603, 45, 0.0014573136, 0.0000012603, 45, 0.266, 1.35, 1.35
45, 0.0011406198, 0.0000300494, 100, 0.616, 0.681, 0.0015399519, 0.0000003802, 11, 0.0015399519, 0.0000003802, 11, 0.065, 1.35, 1.35
46, 0.0010942990, 0.0000009183, 100, 0.610, 0.876, 0.0011010527, 0.0000009129, 45, 0.0011010527, 0.0000009129, 45, 0.266, 1.01, 1.01
47, 0.0011423280, 0.0000054937, 60, 0.296, 0.639, 0.0011523372, 0.0000015573, 58, 0.0011523372, 0.0000015573, 58, 0.343, 1.01, 1.01
48, 0.0009064852, 0.0000012332, 94, 1.317, 1.436, 0.0013087255, 0.0000965817, 20, 0.0013087255, 0.0000965817, 20, 0.118, 1.44, 1.44
49, 0.0008324505, 0.0000013363, 100, 0.845, 1.153, 0.0011535746, 0.0000042877, 52, 0.0011535746, 0.0000042877, 52, 0.307, 1.39, 1.39
50, 0.0007504898, 0.0000071761, 100, 0.523, 0.629, 0.0010471576, 0.0000783612, 18, 0.0010471576, 0.0000783612, 18, 0.106, 1.40, 1.40
51, 0.0006773657, 0.0000011581, 100, 1.098, 1.429, 0.0009209950, 0.0000774151, 56, 0.0009209950, 0.0000774151, 56, 0.331, 1.36, 1.36
52, 0.0005493327, 0.0000016142, 100, 0.660, 1.032, 0.0007207790, 0.0000001766, 63, 0.0007207790, 0.0000001766, 63, 0.372, 1.31, 1.31
53, 0.0007285597, 0.0000017871, 99, 1.048, 1.231, 0.0008004539, 0.0000003352, 31, 0.0008004539, 0.0000003352, 31, 0.183, 1.10, 1.10
54, 0.0006895915, 0.0000024535, 58, 0.307, 0.603, 0.0007756456, 0.0000008112, 50, 0.0007756456, 0.0000008112, 50, 0.296, 1.12, 1.12
55, 0.0005588090, 0.0000000164, 31, 0.215, 0.588, 0.0005588090, 0.0000000164, 63, 0.0005588090, 0.0000000164, 63, 0.372, 1.00, 1.00
56, 0.0006227517, 0.0000000826, 89, 0.431, 0.643, 0.0006626797, 0.0000003724, 36, 0.0006626797, 0.0000003724, 36, 0.213, 1.06, 1.06
57, 0.0004387017, 0.0000001865, 100, 0.681, 0.687, 0.0004936863, 0.0000017741, 1, 0.0004936863, 0.0000017741, 1, 0.006, 1.13, 1.13
58, 0.0005122112, 0.0000002951, 89, 0.404, 0.558, 0.0005523540, 0.0000235088, 26, 0.0005523540, 0.0000235088, 26, 0.154, 1.08, 1.08
59, 0.0004394557, 0.0000000720, 100, 0.490, 0.561, 0.0004917106, 0.0000007292, 12, 0.0004917106, 0.0000007292, 12, 0.071, 1.12, 1.12
60, 0.0003500148, 0.0000001126, 100, 0.549, 0.715, 0.0004086378, 0.0000002266, 28, 0.0004086378, 0.0000002266, 28, 0.166, 1.17, 1.17
61, 0.0003517452, 0.0000001013, 80, 0.831, 2.362, 0.0003521893, 0.0000000319, 259, 0.0003521893, 0.0000000319, 259, 1.531, 1.00, 1.00
62, 0.0022715457, 0.0000170578, 85, 1.376, 1.861, 0.0023128250, 0.0000097857, 82, 0.0023128250, 0.0000097857, 82, 0.485, 1.02, 1.02
63, 0.0021434107, 0.0000008485, 87, 1.029, 1.531, 0.0021802871, 0.0000095384, 85, 0.0021802871, 0.0000095384, 85, 0.502, 1.02, 1.02
64, 0.0022892595, 0.0000230038, 60, 0.421, 1.006, 0.0023149172, 0.0000104950, 99, 0.0023149172, 0.0000104950, 99, 0.585, 1.01, 1.01
65, 0.0017918418, 0.0000017043, 100, 0.566, 1.104, 0.0018089373, 0.0000014063, 91, 0.0018089373, 0.0000014063, 91, 0.538, 1.01, 1.01
66, 0.0015848608, 0.0000009321, 58, 0.303, 0.428, 0.0016818121, 0.0000923562, 21, 0.0016818121, 0.0000923562, 21, 0.124, 1.06, 1.06
67, 0.0013617077, 0.0000014900, 100, 0.764, 1.249, 0.0016828710, 0.0001479393, 82, 0.0016828710, 0.0001479393, 82, 0.485, 1.24, 1.24
68, 0.0012442700, 0.0000011432, 99, 0.968, 1.488, 0.0013189183, 0.0000063165, 88, 0.0013189183, 0.0000063165, 88, 0.520, 1.06, 1.06
69, 0.0011430188, 0.0000012433, 100, 0.764, 0.846, 0.0015484321, 0.0000002945, 14, 0.0015484321, 0.0000002945, 14, 0.083, 1.35, 1.35
70, 0.0009714700, 0.0000038427, 100, 1.095, 1.225, 0.0017847043, 0.0000139724, 22, 0.0017847043, 0.0000139724, 22, 0.130, 1.84, 1.84
71, 0.0010984890, 0.0000166134, 88, 0.974, 1.352, 0.0018108223, 0.0000718645, 64, 0.0018108223, 0.0000718645, 64, 0.378, 1.65, 1.65
72, 0.0008408158, 0.0000011120, 89, 0.528, 0.687, 0.0010966065, 0.0000853013, 27, 0.0010966065, 0.0000853013, 27, 0.160, 1.30, 1.30
73, 0.0006148245, 0.0000014405, 100, 0.636, 0.748, 0.0008900938, 0.0000017620, 19, 0.0008900938, 0.0000017620, 19, 0.112, 1.45, 1.45
74, 0.0012157673, 0.0000013216, 89, 0.606, 3.260, 0.0012164216, 0.0000003040, 449, 0.0012164216, 0.0000003040, 449, 2.654, 1.00, 1.00
75, 0.0046926205, 0.0000018086, 30, 0.338, 1.213, 0.0046926205, 0.0000018086, 148, 0.0046926205, 0.0000018086, 148, 0.875, 1.00, 1.00
76, 0.0036663583, 0.0000031473, 89, 0.662, 1.696, 0.0036927986, 0.0000051702, 175, 0.0036927986, 0.0000051702, 175, 1.035, 1.01, 1.01
77, 0.0030602953, 0.0000029764, 89, 0.654, 1.352, 0.0032066926, 0.0000029006, 118, 0.0032066926, 0.0000029006, 118, 0.698, 1.05, 1.05
78, 0.0022100950, 0.0000031280, 86, 0.559, 1.091, 0.0022385959, 0.0000010609, 90, 0.0022385959, 0.0000010609, 90, 0.532, 1.01, 1.01
79, 0.0019635222, 0.0000012852, 60, 0.446, 1.126, 0.0019686795, 0.0000005702, 115, 0.0019686795, 0.0000005702, 115, 0.680, 1.00, 1.00
80, 0.0011155377, 0.0000016550, 100, 0.559, 1.186, 0.0012440973, 0.0000960352, 106, 0.0012440973, 0.0000960352, 106, 0.627, 1.12, 1.12
81, 0.0048748947, 0.0000022525, 60, 0.505, 6.210, 0.0048773932, 0.0000004344, 965, 0.0048773932, 0.0000004344, 965, 5.705, 1.00, 1.00
82, 0.0000151429, 0.0000000264, 10, 0.078, 0.083, 0.0000151429, 0.0000000264, 1, 0.0000151429, 0.0000000264, 1, 0.006, 1.00, 1.00
83, 0.0033256535, 0.0000006887, 31, 0.207, 1.064, 0.0033256535, 0.0000006887, 145, 0.0033256535, 0.0000006887, 145, 0.857, 1.00, 1.00
84, 0.0000857397, 0.0000006720, 10, 0.085, 0.227, 0.0000857397, 0.0000006720, 24, 0.0000857397, 0.0000006720, 24, 0.142, 1.00, 1.00
85, 0.0045935860, 0.0000045512, 100, 0.720, 1.600, 0.0050143398, 0.0000004823, 149, 0.0050143398, 0.0000004823, 149, 0.881, 1.09, 1.09
86, 0.0001552300, 0.0000048847, 10, 0.082, 0.088, 0.0004680605, 0.0000007037, 1, 0.0004680605, 0.0000007037, 1, 0.006, 3.02, 3.02
87, 0.0000175077, 0.0000004418, 35, 0.333, 0.363, 0.0000272923, 0.0000005686, 5, 0.0000272923, 0.0000005686, 5, 0.030, 1.56, 1.56
88, 0.0046337677, 0.0000041444, 100, 1.426, 2.526, 0.0050911138, 0.0000010219, 186, 0.0050911138, 0.0000010219, 186, 1.100, 1.10, 1.10
89, 0.0000759658, 0.0000004299, 10, 0.081, 0.087, 0.0002354167, 0.0000003154, 1, 0.0002354167, 0.0000003154, 1, 0.006, 3.10, 3.10
90, 0.0000090509, 0.0000000091, 10, 0.085, 0.351, 0.0000090509, 0.0000000091, 45, 0.0000090509, 0.0000000091, 45, 0.266, 1.00, 1.00
91, 0.0084504462, 0.0000034961, 60, 0.593, 2.254, 0.0089135880, 0.0002501498, 281, 0.0089135880, 0.0002501498, 281, 1.661, 1.05, 1.05
92, 0.0000524867, 0.0000001738, 10, 0.081, 0.087, 0.0001583460, 0.0000002002, 1, 0.0001583460, 0.0000002002, 1, 0.006, 3.02, 3.02
93, 0.0000064954, 0.0000000518, 10, 0.086, 0.222, 0.0000064954, 0.0000000518, 23, 0.0000064954, 0.0000000518, 23, 0.136, 1.00, 1.00
94, 0.0000041223, 0.0000000630, 10, 0.083, 0.420, 0.0000041223, 0.0000000630, 57, 0.0000041223, 0.0000000630, 57, 0.337, 1.00, 1.00
95, 0.0000004408, 0.0000000299, 10, 0.077, 0.083, 0.0000060395, 0.0000000320, 1, 0.0000060395, 0.0000000320, 1, 0.006, 13.70, 13.70
96, 0.0001351678, 0.0000002052, 15, 0.095, 0.344, 0.0001351678, 0.0000002052, 42, 0.0001351678, 0.0000002052, 42, 0.248, 1.00, 1.00
97, 0.0000059223, 0.0000000467, 32, 0.262, 0.557, 0.0000073654, 0.0000000040, 50, 0.0000073654, 0.0000000040, 50, 0.296, 1.24, 1.24
BENCH: densenet169
TOP: 1
Layer, DPMeta time(s), DPMeta std(s), DPMeta trials, DPMeta Tuning(min), DPMeta+Meta tuning(min), Meta-1 time(s), Meta-1 std(s), trials-1, Meta 10k time(s), Meta 10k std(s), trials-10k, speedup-1, speedup-10k
0, 0.0003411687, 0.0000022075, 100, 0.678, 0.683, 0.0009837632, 0.0000012902, 1, 0.0003670993, 0.0000151493, 46, 0.242, 2.88, 1.08
1, 0.0003620845, 0.0000002417, 100, 1.167, 1.172, 0.0008154987, 0.0000003001, 1, 0.0003111166, 0.0000258857, 6, 0.032, 2.25, 0.86
2, 0.0012713265, 0.0000013116, 100, 0.611, 0.616, 0.0032500353, 0.0000030002, 1, 0.0003102929, 0.0000013756, 31, 0.163, 2.56, 0.24
3, 0.0002816742, 0.0000385099, 100, 0.695, 0.700, 0.0014913496, 0.0000778017, 1, 0.0002638291, 0.0000001494, 61, 0.321, 5.29, 0.94
4, 0.0005437740, 0.0000015254, 98, 0.952, 0.957, 0.0010778657, 0.0000020511, 1, 0.0002947095, 0.0000002342, 32, 0.168, 1.98, 0.54
5, 0.0002290652, 0.0000001300, 89, 0.411, 0.416, 0.0004596591, 0.0000009887, 1, 0.0003574101, 0.0000097242, 44, 0.231, 2.01, 1.56
6, 0.0002619150, 0.0000003076, 100, 0.669, 0.674, 0.0009528117, 0.0000006083, 1, 0.0004694436, 0.0000383016, 41, 0.216, 3.64, 1.79
7, 0.0001944633, 0.0000004450, 100, 0.466, 0.471, 0.0010089325, 0.0000002213, 1, 0.0002259066, 0.0000000978, 48, 0.252, 5.19, 1.16
8, 0.0010229433, 0.0000039500, 31, 0.133, 0.139, 0.0010229433, 0.0000039500, 1, 0.0002894958, 0.0000001257, 41, 0.216, 1.00, 0.28
9, 0.0011189312, 0.0000019696, 100, 0.690, 0.695, 0.0017754443, 0.0000009796, 1, 0.0003080148, 0.0000056405, 58, 0.305, 1.59, 0.28
10, 0.0002284223, 0.0000002841, 100, 0.765, 0.770, 0.0009492821, 0.0000000992, 1, 0.0003152065, 0.0000003839, 21, 0.110, 4.16, 1.38
11, 0.0002437715, 0.0000003804, 60, 0.740, 0.745, 0.0005020547, 0.0000000434, 1, 0.0002719357, 0.0000001330, 48, 0.252, 2.06, 1.12
12, 0.0007737475, 0.0000047500, 100, 0.675, 0.680, 0.0013845330, 0.0000029596, 1, 0.0002527855, 0.0000161788, 12, 0.063, 1.79, 0.33
13, 0.0005013662, 0.0000006783, 100, 0.704, 0.709, 0.0009790259, 0.0000001814, 1, 0.0002419497, 0.0000007673, 43, 0.226, 1.95, 0.48
14, 0.0005238410, 0.0000002579, 86, 0.443, 0.448, 0.0005703741, 0.0000025388, 1, 0.0002963475, 0.0000005996, 20, 0.105, 1.09, 0.57
15, 0.0006878763, 0.0000057027, 100, 0.648, 0.653, 0.0010935293, 0.0000021249, 1, 0.0002049385, 0.0000001553, 29, 0.152, 1.59, 0.30
16, 0.0007240660, 0.0000016813, 100, 0.595, 0.600, 0.0014619193, 0.0000011875, 1, 0.0002155516, 0.0000109414, 45, 0.237, 2.02, 0.30
17, 0.0004770810, 0.0000007617, 100, 0.557, 0.562, 0.0015015873, 0.0000004716, 1, 0.0001915350, 0.0000010214, 33, 0.174, 3.15, 0.40
18, 0.0008569603, 0.0000284969, 93, 0.929, 0.934, 0.0026376304, 0.0000031746, 1, 0.0001563311, 0.0000001411, 30, 0.158, 3.08, 0.18
19, 0.0002636785, 0.0000002499, 100, 0.793, 0.798, 0.0006550545, 0.0000001675, 1, 0.0002406524, 0.0000004321, 53, 0.279, 2.48, 0.91
20, 0.0001887333, 0.0000003370, 100, 0.581, 0.586, 0.0013175458, 0.0000006675, 1, 0.0001730045, 0.0000009915, 54, 0.284, 6.98, 0.92
21, 0.0005004018, 0.0000017846, 100, 0.694, 0.699, 0.0008825634, 0.0000000719, 1, 0.0001717466, 0.0000002384, 52, 0.273, 1.76, 0.34
22, 0.0001726603, 0.0000002092, 100, 0.633, 0.638, 0.0004820553, 0.0000003990, 1, 0.0001412231, 0.0000001411, 61, 0.321, 2.79, 0.82
23, 0.0004056768, 0.0000016731, 86, 0.456, 0.461, 0.0024904346, 0.0000117868, 1, 0.0001575654, 0.0000000552, 12, 0.063, 6.14, 0.39
24, 0.0001764357, 0.0000001752, 100, 0.501, 0.506, 0.0005920723, 0.0000000894, 1, 0.0001321753, 0.0000003300, 40, 0.210, 3.36, 0.75
25, 0.0001287397, 0.0000001689, 100, 0.610, 0.615, 0.0007484828, 0.0000002031, 1, 0.0001459297, 0.0000088782, 3, 0.016, 5.81, 1.13
26, 0.0001425015, 0.0000002407, 100, 0.628, 0.633, 0.0004713592, 0.0000000633, 1, 0.0001593445, 0.0000086836, 39, 0.205, 3.31, 1.12
27, 0.0001197883, 0.0000002303, 100, 0.560, 0.565, 0.0004039530, 0.0000000583, 1, 0.0001269904, 0.0000000456, 40, 0.210, 3.37, 1.06
28, 0.0001153573, 0.0000001253, 100, 0.504, 0.509, 0.0002098438, 0.0000075290, 1, 0.0001143138, 0.0000026159, 62, 0.326, 1.82, 0.99
29, 0.0001171893, 0.0000002009, 89, 0.741, 0.747, 0.0006575736, 0.0000003226, 1, 0.0001373980, 0.0000000458, 18, 0.095, 5.61, 1.17
30, 0.0001085095, 0.0000001763, 100, 0.837, 0.842, 0.0001554901, 0.0000018997, 1, 0.0001097333, 0.0000000800, 6, 0.032, 1.43, 1.01
31, 0.0001556342, 0.0000026211, 100, 0.631, 0.636, 0.0008140182, 0.0000003788, 1, 0.0001728223, 0.0000112840, 21, 0.110, 5.23, 1.11
32, 0.0001165612, 0.0000008997, 96, 0.519, 0.524, 0.0002180236, 0.0000000298, 1, 0.0000475168, 0.0000000285, 103, 0.542, 1.87, 0.41
33, 0.0008031232, 0.0000011821, 100, 0.687, 0.692, 0.0022940394, 0.0001953306, 1, 0.0006765800, 0.0000006549, 106, 0.557, 2.86, 0.84
34, 0.0007938065, 0.0000092549, 89, 0.455, 0.460, 0.0039595539, 0.0000003136, 1, 0.0007877958, 0.0000003875, 29, 0.152, 4.99, 0.99
35, 0.0010812770, 0.0000035020, 100, 0.888, 0.893, 0.0045801852, 0.0001130694, 1, 0.0006332397, 0.0000023868, 68, 0.358, 4.24, 0.59
36, 0.0009200693, 0.0000646019, 89, 0.948, 0.953, 0.0030345056, 0.0001391181, 1, 0.0007093153, 0.0000014942, 16, 0.084, 3.30, 0.77
37, 0.0019926238, 0.0000002962, 100, 0.780, 0.785, 0.0032990793, 0.0000041049, 1, 0.0006112424, 0.0000021636, 70, 0.368, 1.66, 0.31
38, 0.0028457615, 0.0002560596, 89, 0.483, 0.488, 0.0054657662, 0.0000144729, 1, 0.0007048006, 0.0000005166, 23, 0.121, 1.92, 0.25
39, 0.0006909467, 0.0000072696, 100, 0.616, 0.621, 0.0020339921, 0.0000044873, 1, 0.0007787447, 0.0000001610, 11, 0.058, 2.94, 1.13
40, 0.0026959618, 0.0000028236, 89, 0.580, 0.585, 0.0038611821, 0.0004074256, 1, 0.0006161461, 0.0000507188, 124, 0.652, 1.43, 0.23
41, 0.0021919210, 0.0001561781, 100, 0.681, 0.686, 0.0046516514, 0.0000028386, 1, 0.0007408571, 0.0000370198, 53, 0.279, 2.12, 0.34
42, 0.0007192575, 0.0000036177, 99, 1.136, 1.141, 0.0018758924, 0.0000003696, 1, 0.0005389866, 0.0000099099, 68, 0.358, 2.61, 0.75
43, 0.0006658740, 0.0000013404, 100, 0.552, 0.557, 0.0019242374, 0.0000045163, 1, 0.0004896435, 0.0000023007, 24, 0.126, 2.89, 0.74
44, 0.0005017047, 0.0000085450, 100, 0.692, 0.698, 0.0017848392, 0.0000010188, 1, 0.0004969981, 0.0000004787, 39, 0.205, 3.56, 0.99
45, 0.0007358792, 0.0000017998, 58, 0.317, 0.322, 0.0007997912, 0.0000003134, 1, 0.0006854979, 0.0000001688, 10, 0.053, 1.09, 0.93
46, 0.0007124433, 0.0000832863, 99, 1.338, 1.344, 0.0068971093, 0.0000018105, 1, 0.0006367111, 0.0000003533, 44, 0.231, 9.68, 0.89
47, 0.0004583012, 0.0000018152, 100, 0.611, 0.616, 0.0017177955, 0.0000046732, 1, 0.0005327796, 0.0000046423, 41, 0.216, 3.75, 1.16
48, 0.0009001785, 0.0000016566, 100, 0.640, 0.646, 0.0046499785, 0.0000041169, 1, 0.0005328872, 0.0000002463, 10, 0.053, 5.17, 0.59
49, 0.0005937988, 0.0000012255, 100, 0.616, 0.621, 0.0022447823, 0.0000037614, 1, 0.0004541487, 0.0000001999, 50, 0.263, 3.78, 0.76
50, 0.0004804305, 0.0000005845, 89, 0.502, 0.507, 0.0009551227, 0.0000021742, 1, 0.0005325055, 0.0000000629, 12, 0.063, 1.99, 1.11
51, 0.0006134895, 0.0000034368, 100, 0.707, 0.712, 0.0051556131, 0.0000004256, 1, 0.0003433038, 0.0000001595, 40, 0.210, 8.40, 0.56
52, 0.0004924655, 0.0000019083, 100, 0.624, 0.629, 0.0020536861, 0.0000001301, 1, 0.0005126472, 0.0000219521, 14, 0.074, 4.17, 1.04
53, 0.0006033660, 0.0000009931, 100, 0.671, 0.677, 0.0022110837, 0.0000002416, 1, 0.0004217918, 0.0000001533, 22, 0.116, 3.66, 0.70
54, 0.0013768810, 0.0000019771, 60, 0.534, 0.539, 0.0013859457, 0.0000030485, 1, 0.0004757490, 0.0000002227, 16, 0.084, 1.01, 0.35
55, 0.0003961133, 0.0000009163, 95, 1.215, 1.220, 0.0006080387, 0.0000001474, 1, 0.0004813869, 0.0000288461, 35, 0.184, 1.54, 1.22
56, 0.0002921635, 0.0000020705, 100, 0.790, 0.795, 0.0007691165, 0.0000421751, 1, 0.0002716618, 0.0000179051, 49, 0.258, 2.63, 0.93
57, 0.0003705493, 0.0000074861, 58, 0.316, 0.322, 0.0013416108, 0.0000259439, 1, 0.0002790601, 0.0000006862, 3, 0.016, 3.62, 0.75
58, 0.0010614133, 0.0000019598, 99, 0.910, 0.916, 0.0015676645, 0.0000004761, 1, 0.0003360255, 0.0000134853, 25, 0.131, 1.48, 0.32
59, 0.0003396463, 0.0000003277, 100, 0.620, 0.625, 0.0012935701, 0.0000002269, 1, 0.0002761894, 0.0000201128, 59, 0.310, 3.81, 0.81
60, 0.0002754292, 0.0000006978, 100, 1.008, 1.014, 0.0013413157, 0.0000421683, 1, 0.0002533497, 0.0000065376, 23, 0.121, 4.87, 0.92
